#Ex-MESA profile, from 0.77M_RGB_jstaff.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
9.1347020e+32           4.5560685e+14           1.2708386e+07           7.5231721e+09           2.3293722e-01           2.9338819e+15          
9.1346631e+32           4.6156517e+14           1.2749209e+07           7.4996346e+09           2.3523491e-01           2.9432185e+15          
9.1346241e+32           4.6759858e+14           1.2790148e+07           7.4761803e+09           2.3755340e-01           2.9525904e+15          
9.1345852e+32           4.7370800e+14           1.2831203e+07           7.4528092e+09           2.3989400e-01           2.9619832e+15          
9.1345462e+32           4.7989436e+14           1.2872374e+07           7.4295207e+09           2.4225631e-01           2.9714047e+15          
9.1345073e+32           4.8615859e+14           1.2913662e+07           7.4063145e+09           2.4464081e-01           2.9808513e+15          
9.1344683e+32           4.9250164e+14           1.2955065e+07           7.3831903e+09           2.4704776e-01           2.9903225e+15          
9.1344294e+32           4.9892448e+14           1.2996584e+07           7.3601478e+09           2.4947671e-01           2.9998259e+15          
9.1343904e+32           5.0542806e+14           1.3038220e+07           7.3371866e+09           2.5192867e-01           3.0093521e+15          
9.1343515e+32           5.1201337e+14           1.3079973e+07           7.3143063e+09           2.5440337e-01           3.0189067e+15          
9.1343125e+32           5.1868141e+14           1.3121842e+07           7.2915067e+09           2.5690083e-01           3.0284921e+15          
9.1342736e+32           5.2543318e+14           1.3163828e+07           7.2687873e+09           2.5942204e-01           3.0380987e+15          
9.1342346e+32           5.3056377e+14           1.3195425e+07           7.2461479e+09           2.6133379e-01           3.0453224e+15          
9.1342151e+32           5.3400988e+14           1.3216545e+07           7.2348371e+09           2.6261412e-01           3.0501591e+15          
9.1341956e+32           5.3921145e+14           1.3248270e+07           7.2235462e+09           2.6454187e-01           3.0574259e+15          
9.1341566e+32           5.4974529e+14           1.3311896e+07           7.2010238e+09           2.6842922e-01           3.0720126e+15          
9.1340785e+32           5.6054537e+14           1.3375876e+07           7.1562140e+09           2.7240621e-01           3.0866331e+15          
9.1340395e+32           5.6783578e+14           1.3418648e+07           7.1339283e+09           2.7507626e-01           3.0964274e+15          
9.1340005e+32           5.7521765e+14           1.3461539e+07           7.1117209e+09           2.7777129e-01           3.1062479e+15          
9.1339615e+32           5.8269208e+14           1.3504548e+07           7.0895914e+09           2.8049144e-01           3.1160955e+15          
9.1339225e+32           5.9026021e+14           1.3547677e+07           7.0675396e+09           2.8323695e-01           3.1259703e+15          
9.1338834e+32           5.9792316e+14           1.3590925e+07           7.0455651e+09           2.8600875e-01           3.1358647e+15          
9.1338444e+32           6.0568209e+14           1.3634293e+07           7.0236675e+09           2.8880564e-01           3.1457943e+15          
9.1338054e+32           6.1353817e+14           1.3677780e+07           7.0018466e+09           2.9162869e-01           3.1557500e+15          
9.1337664e+32           6.2149256e+14           1.3721388e+07           6.9801021e+09           2.9447738e-01           3.1657401e+15          
9.1337273e+32           6.2954646e+14           1.3765116e+07           6.9584336e+09           2.9735324e-01           3.1757505e+15          
9.1336883e+32           6.3770107e+14           1.3808965e+07           6.9368408e+09           3.0025587e-01           3.1857881e+15          
9.1336493e+32           6.4595762e+14           1.3852935e+07           6.9153235e+09           3.0318545e-01           3.1958540e+15          
9.1336103e+32           6.5431733e+14           1.3897027e+07           6.8938813e+09           3.0614236e-01           3.2059464e+15          
9.1335712e+32           6.6278146e+14           1.3941240e+07           6.8725139e+09           3.0912638e-01           3.2160704e+15          
9.1335322e+32           6.7135126e+14           1.3985576e+07           6.8512210e+09           3.1213843e-01           3.2262189e+15          
9.1334932e+32           6.8002802e+14           1.4030034e+07           6.8300023e+09           3.1517849e-01           3.2363949e+15          
9.1334542e+32           6.8881303e+14           1.4074614e+07           6.8088575e+09           3.1824608e-01           3.2466058e+15          
9.1334152e+32           6.9770759e+14           1.4119318e+07           6.7877864e+09           3.2134276e-01           3.2568382e+15          
9.1333761e+32           7.0671304e+14           1.4164146e+07           6.7667885e+09           3.2446783e-01           3.2671021e+15          
9.1333371e+32           7.1583070e+14           1.4209097e+07           6.7458637e+09           3.2762226e-01           3.2773904e+15          
9.1332981e+32           7.2506193e+14           1.4254173e+07           6.7250116e+09           3.3080548e-01           3.2877113e+15          
9.1332591e+32           7.3440810e+14           1.4299373e+07           6.7042318e+09           3.3401891e-01           3.2980532e+15          
9.1332200e+32           7.4387060e+14           1.4344698e+07           6.6835243e+09           3.3726132e-01           3.3084313e+15          
9.1331810e+32           7.5345083e+14           1.4390148e+07           6.6628886e+09           3.4053373e-01           3.3188379e+15          
9.1331420e+32           7.6315021e+14           1.4435724e+07           6.6423244e+09           3.4383667e-01           3.3292705e+15          
9.1331030e+32           7.7297017e+14           1.4481426e+07           6.6218315e+09           3.4716985e-01           3.3397349e+15          
9.1330639e+32           7.8291218e+14           1.4527254e+07           6.6014095e+09           3.5053450e-01           3.3502216e+15          
9.1330249e+32           7.9297769e+14           1.4573208e+07           6.5810582e+09           3.5392943e-01           3.3607449e+15          
9.1329859e+32           8.0317885e+14           1.4619337e+07           6.5607774e+09           3.5735996e-01           3.3713018e+15          
9.1329468e+32           8.1351769e+14           1.4665641e+07           6.5405244e+09           3.6082498e-01           3.3819070e+15          
9.1329077e+32           8.2398509e+14           1.4712073e+07           6.5203416e+09           3.6432273e-01           3.3925350e+15          
9.1328686e+32           8.3458261e+14           1.4758632e+07           6.5002287e+09           3.6785278e-01           3.4031928e+15          
9.1328295e+32           8.4531180e+14           1.4805320e+07           6.4801853e+09           3.7141544e-01           3.4138799e+15          
9.1327904e+32           8.5617425e+14           1.4852135e+07           6.4602112e+09           3.7501095e-01           3.4245970e+15          
9.1327513e+32           8.6717157e+14           1.4899079e+07           6.4403060e+09           3.7863956e-01           3.4353446e+15          
9.1327122e+32           8.7830539e+14           1.4946151e+07           6.4204697e+09           3.8230162e-01           3.4461222e+15          
9.1326731e+32           8.8957733e+14           1.4993351e+07           6.4007017e+09           3.8599823e-01           3.4569225e+15          
9.1326340e+32           9.0098907e+14           1.5040679e+07           6.3810021e+09           3.8972892e-01           3.4677529e+15          
9.1325949e+32           9.1831889e+14           1.5111865e+07           6.3613703e+09           3.9536420e-01           3.4840745e+15          
9.1325166e+32           9.3608084e+14           1.5183436e+07           6.3223075e+09           4.0112850e-01           3.5004276e+15          
9.1324775e+32           9.4806877e+14           1.5231279e+07           6.3028779e+09           4.0499825e-01           3.5113810e+15          
9.1324384e+32           9.6020510e+14           1.5279250e+07           6.2835152e+09           4.0890496e-01           3.5223531e+15          
9.1323993e+32           9.7249161e+14           1.5327351e+07           6.2642191e+09           4.1284611e-01           3.5333684e+15          
9.1323602e+32           9.8182047e+14           1.5363522e+07           6.2449893e+09           4.1583345e-01           3.5416360e+15          
